,adhyaya,pada,sutra num,sutra,count
389,2.0,2.1,2.1.39,स्तोकान्तिकदूरार्थकृच्छ्राणि क्तेन,0
390,2.0,2.1,2.1.40,सप्तमी शौण्डैः,0
391,2.0,2.1,2.1.41,सिद्धशुष्कपक्वबन्धैश्च,0
392,2.0,2.1,2.1.42,ध्वाङ्क्षेण क्षेपे,0
393,2.0,2.1,2.1.43,कृत्यैर्ऋणे,0
394,2.0,2.1,2.1.44,संज्ञायाम्‌,0
395,2.0,2.1,2.1.45,क्तेनाहोरात्रावयवाः,0
396,2.0,2.1,2.1.46,तत्र,0
397,2.0,2.1,2.1.47,क्षेपे,0
398,2.0,2.1,2.1.48,पात्रेसमितादयश्च,0
399,2.0,2.1,2.1.49,पूर्वकालैकसर्वजरत्पुराणनवकेवलाः समानाधिकरणेन,0
400,2.0,2.1,2.1.50,दिक्संख्ये संज्ञायाम्‌,0
401,2.0,2.1,2.1.51,तद्धितार्थोत्तरपदसमाहारे च,0
402,2.0,2.1,2.1.52,संख्यापूर्वो द्विगुः,0
403,2.0,2.1,2.1.53,कुत्सितानि कुत्सनैः,0
404,2.0,2.1,2.1.54,पापाणके कुत्सितैः,0
405,2.0,2.1,2.1.55,उपमानानि सामान्यवचनैः,0
406,2.0,2.1,2.1.56,उपमितं व्याघ्रादिभिः सामान्याप्रयोगे,0
407,2.0,2.1,2.1.57,विशेषणं विशेष्येण बहुलम्‌,0
408,2.0,2.1,2.1.58,पूर्वापरप्रथमचरमजघन्यसमानमध्यमध्यमवीराश्च,0
409,2.0,2.1,2.1.59,श्रेण्यादयः कृतादिभिः,0
410,2.0,2.1,2.1.60,क्तेन नञ्विशिष्टेनानञ्,0
411,2.0,2.1,2.1.61,सन्महत्परमोत्तमोत्कृष्टाः पूज्यमानैः,0
412,2.0,2.1,2.1.62,वृन्दारकनागकुञ्जरैः पूज्यमानम्‌,0
413,2.0,2.1,2.1.63,कतरकतमौ जातिपरिप्रश्ने,0
414,2.0,2.1,2.1.64,किं क्षेपे,0
415,2.0,2.1,2.1.65,पोटायुवतिस्तोककतिपयगृष्टिधेनुवशावेहत्बष्कयणीप्रवक्तॄश्रोत्रियाध्यापकधूर्तैर्जातिः,0
416,2.0,2.1,2.1.66,प्रशंसावचनैश्च,0
417,2.0,2.1,2.1.67,युवा खलतिपलितवलिनजरतीभिः,0
418,2.0,2.1,2.1.68,कृत्यतुल्याख्या अजात्या,0
419,2.0,2.1,2.1.69,वर्णो वर्णेन,0
420,2.0,2.1,2.1.70,कुमारः श्रमणाऽऽदिभिः,0
421,2.0,2.1,2.1.71,चतुष्पादो गर्भिण्या,0
422,2.0,2.1,2.1.72,मयूरव्यंसकादयश्च,0
423,2.0,2.2,2.2.1,पूर्वापराधरोत्तरमेकदेशिनैकाधिकरणे,0
424,2.0,2.2,2.2.2,अर्धं नपुंसकम्‌,0
425,2.0,2.2,2.2.3,द्वितीयतृतीयचतुर्थतुर्याण्यन्यतरस्याम्‌,0
426,2.0,2.2,2.2.4,प्राप्तापन्ने च द्वितीयया,0
427,2.0,2.2,2.2.5,कालाः परिमाणिना,0
428,2.0,2.2,2.2.6,नञ्‌,0
429,2.0,2.2,2.2.7,ईषदकृता,0
430,2.0,2.2,2.2.8,षष्ठी,0
431,2.0,2.2,2.2.9,याजकादिभिश्च,0
432,2.0,2.2,2.2.10,न निर्धारणे,0
433,2.0,2.2,2.2.11,पूरणगुणसुहितार्थसदव्ययतव्यसमानाधिकरणेन,0
434,2.0,2.2,2.2.12,क्तेन च पूजायाम्‌,0
435,2.0,2.2,2.2.13,अधिकरणवाचिना च,0
436,2.0,2.2,2.2.14,कर्म्मणि च,0
437,2.0,2.2,2.2.15,तृजकाभ्यां कर्तरि,0
438,2.0,2.2,2.2.16,कर्त्तरि च,0
439,2.0,2.2,2.2.17,नित्यं क्रीडाजीविकयोः,0
440,2.0,2.2,2.2.18,कुगतिप्रादयः,0
441,2.0,2.2,2.2.19,उपपदमतिङ्,0
442,2.0,2.2,2.2.20,अमैवाव्ययेन,0
443,2.0,2.2,2.2.21,तृतीयाप्रभृतीन्यन्यतरस्याम्‌,0
444,2.0,2.2,2.2.22,क्त्वा च,0
445,2.0,2.2,2.2.23,शेषो बहुव्रीहिः,0
446,2.0,2.2,2.2.24,अनेकमन्यपदार्थे,0
447,2.0,2.2,2.2.25,संख्ययाऽव्ययासन्नादूराधिकसंख्याः संख्येये,0
448,2.0,2.2,2.2.26,दिङ्नामान्यन्तराले,0
449,2.0,2.2,2.2.27,तत्र तेनेदमिति सरूपे,0
450,2.0,2.2,2.2.28,तेन सहेति तुल्ययोगे,0
451,2.0,2.2,2.2.29,चार्थे द्वंद्वः,0
452,2.0,2.2,2.2.30,उपसर्जनं पूर्वम्‌,0
453,2.0,2.2,2.2.31,राजदन्तादिषु परम्‌,0
454,2.0,2.2,2.2.32,द्वंद्वे घि,0
455,2.0,2.2,2.2.33,अजाद्यदन्तम्‌,0
456,2.0,2.2,2.2.34,अल्पाच्तरम्‌,0
457,2.0,2.2,2.2.35,सप्तमीविशेषणे बहुव्रीहौ,0
458,2.0,2.2,2.2.36,निष्ठा,0
459,2.0,2.2,2.2.37,वाऽऽहिताग्न्यादिषु,0
460,2.0,2.2,2.2.38,कडाराः कर्मधारये,0
461,2.0,2.3,2.3.1,अनभिहिते,0
462,2.0,2.3,2.3.2,कर्मणि द्वितीया,0
463,2.0,2.3,2.3.3,तृतीया च होश्छन्दसि,0
464,2.0,2.3,2.3.4,अन्तराऽन्तरेण युक्ते,0
465,2.0,2.3,2.3.5,कालाध्वनोरत्यन्तसंयोगे,0
466,2.0,2.3,2.3.6,अपवर्गे तृतीया,0
467,2.0,2.3,2.3.7,सप्तमीपञ्चम्यौ कारकमध्ये,0
468,2.0,2.3,2.3.8,कर्मप्रवचनीययुक्ते द्वितीया,0
469,2.0,2.3,2.3.9,यस्मादधिकं यस्य चेश्वरवचनं तत्र सप्तमी,0
470,2.0,2.3,2.3.10,पञ्चमी अपाङ्परिभिः,0
471,2.0,2.3,2.3.11,प्रतिनिधिप्रतिदाने च यस्मात्‌,0
472,2.0,2.3,2.3.12,गत्यर्थकर्मणि द्वितीयाचतुर्थ्यौ चेष्टायामनध्वनि,0
473,2.0,2.3,2.3.13,चतुर्थी सम्प्रदाने,0
474,2.0,2.3,2.3.14,क्रियार्थोपपदस्य च कर्मणि स्थानिनः,0
475,2.0,2.3,2.3.15,तुमर्थाच्च भाववचनात्‌,0
476,2.0,2.3,2.3.16,नमःस्वस्तिस्वाहास्वधालंवषड्योगाच्च,0
477,2.0,2.3,2.3.17,मन्यकर्मण्यनादरे विभाषाऽप्राणिषु,1
478,2.0,2.3,2.3.18,कर्तृकरणयोस्तृतीया,0
479,2.0,2.3,2.3.19,सहयुक्तेऽप्रधाने,0
480,2.0,2.3,2.3.20,येनाङ्गविकारः,0
481,2.0,2.3,2.3.21,इत्थंभूतलक्षणे,0
482,2.0,2.3,2.3.22,संज्ञोऽन्यतरस्यां कर्मणि,0
483,2.0,2.3,2.3.23,हेतौ,0
484,2.0,2.3,2.3.24,अकर्तर्यृणे पञ्चमी,0
485,2.0,2.3,2.3.25,विभाषा गुणेऽस्त्रियाम्‌,1
486,2.0,2.3,2.3.26,षष्ठी हेतुप्रयोगे,0
487,2.0,2.3,2.3.27,सर्वनाम्नस्तृतीया च,0
488,2.0,2.3,2.3.28,अपादाने पञ्चमी,0
489,2.0,2.3,2.3.29,अन्यारादितरर्त्तेदिक्‌शब्दाञ्चूत्तरपदाजाहियुक्ते,0
490,2.0,2.3,2.3.30,षष्ठ्यतसर्थप्रत्ययेन,0
491,2.0,2.3,2.3.31,एनपा द्वितीया,0
492,2.0,2.3,2.3.32,पृथग्विनानानाभिस्तृतीयाऽन्यतरस्याम्‌,0
493,2.0,2.3,2.3.33,करणे च स्तोकाल्पकृच्छ्रकतिपयस्यासत्त्ववचनस्य,0
494,2.0,2.3,2.3.34,दूरान्तिकार्थैः षष्ठ्यन्यतरस्याम्‌,0
495,2.0,2.3,2.3.35,दूरान्तिकार्थेभ्यो द्वितीया च,0
496,2.0,2.3,2.3.36,सप्तम्यधिकरणे च,0
497,2.0,2.3,2.3.37,यस्य च भावेन भावलक्षणम्‌,0
498,2.0,2.3,2.3.38,षष्ठी चानादरे,0
499,2.0,2.3,2.3.39,स्वामीश्वराधिपतिदायादसाक्षिप्रतिभूप्रसूतैश्च,0
500,2.0,2.3,2.3.40,आयुक्तकुशलाभ्यां चासेवायाम्‌,0
501,2.0,2.3,2.3.41,यतश्च निर्धारणम्‌,0
502,2.0,2.3,2.3.42,पञ्चमी विभक्ते,0
503,2.0,2.3,2.3.43,साधुनिपुणाभ्याम् अर्चायां सप्तम्यप्रतेः,0
504,2.0,2.3,2.3.44,प्रसितोत्सुकाभ्यां तृतीया च,0
505,2.0,2.3,2.3.45,नक्षत्रे च लुपि,0
506,2.0,2.3,2.3.46,प्रातिपदिकार्थलिङ्गपरिमाणवचनमात्रे प्रथमा,0
507,2.0,2.3,2.3.47,सम्बोधने च,0
508,2.0,2.3,2.3.48,साऽऽमन्त्रितम्‌,0
509,2.0,2.3,2.3.49,एकवचनं संबुद्धिः,0
510,2.0,2.3,2.3.50,षष्ठी शेषे,0
511,2.0,2.3,2.3.51,ज्ञोऽविदर्थस्य करणे,0
512,2.0,2.3,2.3.52,अधीगर्थदयेशां कर्मणि,0
513,2.0,2.3,2.3.53,कृञः प्रतियत्ने,0
514,2.0,2.3,2.3.54,रुजार्थानां भाववचनानामज्वरेः,0
515,2.0,2.3,2.3.55,आशिषि नाथः,0
516,2.0,2.3,2.3.56,जासिनिप्रहणनाटक्राथपिषां हिंसायाम्‌,0
517,2.0,2.3,2.3.57,व्यवहृपणोः समर्थयोः,0
518,2.0,2.3,2.3.58,दिवस्तदर्थस्य,0
519,2.0,2.3,2.3.59,विभाषोपसर्गे,0
520,2.0,2.3,2.3.60,द्वितीया ब्राह्मणे,0
521,2.0,2.3,2.3.61,प्रेष्यब्रुवोर्हविषो देवतासम्प्रदाने,0
522,2.0,2.3,2.3.62,चतुर्थ्यर्थे बहुलं छन्दसि,0
523,2.0,2.3,2.3.63,यजेश्च करणे,0
524,2.0,2.3,2.3.64,कृत्वोऽर्थप्रयोगे कालेऽधिकरणे,0
525,2.0,2.3,2.3.65,कर्तृकर्मणोः कृति,0
526,2.0,2.3,2.3.66,उभयप्राप्तौ कर्मणि,0
527,2.0,2.3,2.3.67,क्तस्य च वर्तमाने,0
528,2.0,2.3,2.3.68,अधिकरणवाचिनश्च,0
529,2.0,2.3,2.3.69,न लोकाव्ययनिष्ठाखलर्थतृनाम्‌,0
530,2.0,2.3,2.3.70,अकेनोर्भविष्यदाधमर्ण्ययोः,0
531,2.0,2.3,2.3.71,कृत्यानां कर्तरि वा,0
532,2.0,2.3,2.3.72,तुल्यार्थैरतुलोपमाभ्यां तृतीयाऽन्यतरस्याम्‌,0
533,2.0,2.3,2.3.73,चतुर्थी चाशिष्यायुष्यमद्रभद्रकुशलसुखार्थहितैः,0
534,2.0,2.4,2.4.1,द्विगुरेकवचनम्‌,0
535,2.0,2.4,2.4.2,द्वंद्वश्च प्राणितूर्यसेनाङ्गानाम्‌,0
536,2.0,2.4,2.4.3,अनुवादे चरणानाम्‌,0
537,2.0,2.4,2.4.4,अध्वर्युक्रतुरनपुंसकम्.,0
538,2.0,2.4,2.4.5,अध्ययनतोऽविप्रकृष्टाख्यानाम्‌,0
539,2.0,2.4,2.4.6,जातिरप्राणिनाम्‌,0
540,2.0,2.4,2.4.7,विशिष्टलिङ्गो नदी देशोऽग्रामाः,0
541,2.0,2.4,2.4.8,क्षुद्रजन्तवः,0
542,2.0,2.4,2.4.9,येषां च विरोधः शाश्वतिकः,0
543,2.0,2.4,2.4.10,शूद्राणामनिरवसितानाम्‌,0
544,2.0,2.4,2.4.11,गवाश्वप्रभृतीनि च,0
545,2.0,2.4,2.4.12,विभाषा वृक्षमृगतृणधान्यव्यञ्जनपशुशकुन्यश्ववडवपूर्वापराधरोत्तराणाम्‌,1
546,2.0,2.4,2.4.13,विप्रतिषिद्धं चानधिकरणवाचि,0
547,2.0,2.4,2.4.14,न दधिपयआदीनि,0
548,2.0,2.4,2.4.15,अधिकरणैतावत्त्वे च,0
549,2.0,2.4,2.4.16,विभाषा समीपे,1
550,2.0,2.4,2.4.17,स नपुंसकम्‌,0
551,2.0,2.4,2.4.18,अव्ययीभावश्च,0
552,2.0,2.4,2.4.19,तत्पुरुषोऽनञ्‌ कर्मधारयः,0
553,2.0,2.4,2.4.20,संज्ञायां कन्थोशीनरेषु,0
554,2.0,2.4,2.4.21,उपज्ञोपक्रमं तदाद्याचिख्यासायाम्‌,0
555,2.0,2.4,2.4.22,छाया बाहुल्ये,0
556,2.0,2.4,2.4.23,सभा राजाऽमनुष्यपूर्वा,0
557,2.0,2.4,2.4.24,अशाला च,0
558,2.0,2.4,2.4.25,विभाषा सेनासुराछायाशालानिशानाम्‌,1
559,2.0,2.4,2.4.26,परवल्लिङ्गं द्वन्द्वतत्पुरुषयोः,0
560,2.0,2.4,2.4.27,पूर्ववदश्ववडवौ,0
561,2.0,2.4,2.4.28,हेमन्तशिशिरावहोरात्रे च च्छन्दसि,0
562,2.0,2.4,2.4.29,रात्राह्नाहाः पुंसि,0
563,2.0,2.4,2.4.30,अपथं नपुंसकम्‌,0
564,2.0,2.4,2.4.31,अर्धर्चाः पुंसि च,0
565,2.0,2.4,2.4.32,इदमोऽन्वादेशेऽशनुदात्तस्तृतीयाऽऽदौ,0
566,2.0,2.4,2.4.33,एतदस्त्रतसोस्त्रतसौ चानुदात्तौ,0
567,2.0,2.4,2.4.34,द्वितीयाटौस्स्वेनः,0
568,2.0,2.4,2.4.35,आर्द्धधातुके,0
569,2.0,2.4,2.4.36,अदो जग्धिर्ल्यप्ति किति,0
570,2.0,2.4,2.4.37,लुङ्सनोर्घसॢ,0
571,2.0,2.4,2.4.38,घञपोश्च,0
572,2.0,2.4,2.4.39,बहुलं छन्दसि,0
573,2.0,2.4,2.4.40,लिट्यन्यतरस्याम्‌,0
574,2.0,2.4,2.4.41,वेञो वयिः,0
